Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-01-02 23:48,0.836,0.067,0,0,0,0,v
2017-01-02 23:54,0.815,0.052,0,0,0,0,v
2017-01-03 00:00,0.780,0.055,0,0,0,0,v
2017-01-03 00:06,0.736,0.059,0,0,0,0,v
2017-01-03 00:12,0.707,0.057,0,0,0,0,v
2017-01-03 00:18,0.697,0.072,0,0,0,0,v
2017-01-03 00:24,0.634,0.067,0,0,0,0,v
2017-01-03 00:30,0.614,0.058,0,0,0,0,v
2017-01-03 00:36,0.593,0.055,0,0,0,0,v
2017-01-03 00:42,0.566,0.054,0,0,0,0,v
2017-01-03 00:48,0.532,0.048,0,0,0,0,v
2017-01-03 00:54,0.491,0.050,0,0,0,0,v
2017-01-03 01:00,0.466,0.059,0,0,0,0,v
2017-01-03 01:06,0.437,0.047,0,0,0,0,v
2017-01-03 01:12,0.411,0.056,0,0,0,0,v
2017-01-03 01:18,0.387,0.054,0,0,0,0,v
2017-01-03 01:24,0.371,0.057,0,0,0,0,v
2017-01-03 01:30,0.345,0.061,0,0,0,0,v
2017-01-03 01:36,0.287,0.057,0,0,0,0,v
2017-01-03 01:42,0.276,0.056,0,0,0,0,v
2017-01-03 01:48,0.245,0.052,0,0,0,0,v
2017-01-03 01:54,0.237,0.049,0,0,0,0,v
2017-01-03 02:00,0.223,0.052,0,0,0,0,v
2017-01-03 02:06,0.201,0.046,0,0,0,0,v
2017-01-03 02:12,0.157,0.049,0,0,0,0,v
2017-01-03 02:18,0.160,0.054,0,0,0,0,v
2017-01-03 02:24,0.131,0.051,0,0,0,0,v
2017-01-03 02:30,0.124,0.042,0,0,0,0,v
2017-01-03 02:36,0.137,0.049,0,0,0,0,v
2017-01-03 02:42,0.101,0.045,0,0,0,0,v
2017-01-03 02:48,0.089,0.046,0,0,0,0,v
2017-01-03 02:54,0.048,0.051,0,0,0,0,v
2017-01-03 03:00,0.055,0.046,0,0,0,0,v
2017-01-03 03:06,0.069,0.052,0,0,0,0,v
2017-01-03 03:12,0.081,0.050,0,0,0,0,v
2017-01-03 03:18,0.066,0.042,0,0,0,0,v
2017-01-03 03:24,0.056,0.042,0,0,0,0,v
2017-01-03 03:30,0.040,0.041,0,0,0,0,v
2017-01-03 03:36,0.034,0.048,0,0,0,0,v
2017-01-03 03:42,0.042,0.046,0,0,0,0,v
2017-01-03 03:48,0.036,0.042,0,0,0,0,v
2017-01-03 03:54,0.059,0.052,0,0,0,0,v
2017-01-03 04:00,0.096,0.048,0,0,0,0,v
2017-01-03 04:06,0.074,0.066,0,0,0,0,v
2017-01-03 04:12,0.092,0.062,0,0,0,0,v
2017-01-03 04:18,0.112,0.048,0,0,0,0,v
2017-01-03 04:24,0.095,0.047,0,0,0,0,v
2017-01-03 04:30,0.134,0.056,0,0,0,0,v
2017-01-03 04:36,0.175,0.060,0,0,0,0,v
2017-01-03 04:42,0.170,0.042,0,0,0,0,v
2017-01-03 04:48,0.166,0.047,0,0,0,0,v
2017-01-03 04:54,0.185,0.045,0,0,0,0,v
2017-01-03 05:00,0.227,0.044,0,0,0,0,v
2017-01-03 05:06,0.262,0.056,0,0,0,0,v
2017-01-03 05:12,0.268,0.048,0,0,0,0,v
2017-01-03 05:18,0.295,0.045,0,0,0,0,v
2017-01-03 05:24,0.282,0.075,0,0,0,0,v
2017-01-03 05:30,0.334,0.049,0,0,0,0,v
2017-01-03 05:36,0.350,0.062,0,0,0,0,v
2017-01-03 05:42,0.397,0.050,0,0,0,0,v
2017-01-03 05:48,0.422,0.061,0,0,0,0,v
2017-01-03 05:54,0.443,0.072,0,0,0,0,v
2017-01-03 06:00,0.454,0.060,0,0,0,0,v
2017-01-03 06:06,0.513,0.058,0,0,0,0,v
2017-01-03 06:12,0.530,0.054,0,0,0,0,v
2017-01-03 06:18,0.548,0.047,0,0,0,0,v
2017-01-03 06:24,0.580,0.053,0,0,0,0,v
2017-01-03 06:30,0.591,0.056,0,0,0,0,v
2017-01-03 06:36,0.631,0.060,0,0,0,0,v
2017-01-03 06:42,0.680,0.060,0,0,0,0,v
2017-01-03 06:48,0.715,0.064,0,0,0,0,v
2017-01-03 06:54,0.745,0.077,0,0,0,0,v
2017-01-03 07:00,0.757,0.043,0,0,0,0,v
2017-01-03 07:06,0.789,0.057,0,0,0,0,v
2017-01-03 07:12,0.826,0.066,0,0,0,0,v
2017-01-03 07:18,0.841,0.064,0,0,0,0,v
2017-01-03 07:24,0.885,0.058,0,0,0,0,v
2017-01-03 07:30,0.890,0.049,0,0,0,0,v
2017-01-03 07:36,0.916,0.067,0,0,0,0,v
2017-01-03 07:42,0.981,0.068,0,0,0,0,v
2017-01-03 07:48,0.981,0.077,0,0,0,0,v
2017-01-03 07:54,1.022,0.059,0,0,0,0,v
2017-01-03 08:00,1.054,0.067,0,0,0,0,v
2017-01-03 08:06,1.046,0.063,0,0,0,0,v
2017-01-03 08:12,1.089,0.058,0,0,0,0,v
2017-01-03 08:18,1.094,0.062,0,0,0,0,v
2017-01-03 08:24,1.130,0.062,0,0,0,0,v
2017-01-03 08:30,1.152,0.066,0,0,0,0,v
2017-01-03 08:36,1.181,0.063,0,0,0,0,v
2017-01-03 08:42,1.194,0.052,0,0,0,0,v
2017-01-03 08:48,1.231,0.060,0,0,0,0,v
2017-01-03 08:54,1.245,0.064,0,0,0,0,v
2017-01-03 09:00,1.249,0.073,0,0,0,0,v
2017-01-03 09:06,1.245,0.063,0,0,0,0,v
2017-01-03 09:12,1.275,0.065,0,0,0,0,v
2017-01-03 09:18,1.288,0.068,0,0,0,0,v
2017-01-03 09:24,1.292,0.064,0,0,0,0,v
2017-01-03 09:30,1.315,0.073,0,0,0,0,v
2017-01-03 09:36,1.331,0.073,0,0,0,0,v
2017-01-03 09:42,1.336,0.067,0,0,0,0,v
2017-01-03 09:48,1.340,0.056,0,0,0,0,v
2017-01-03 09:54,1.355,0.062,0,0,0,0,v
2017-01-03 10:00,1.372,0.068,0,0,0,0,v
2017-01-03 10:06,1.362,0.070,0,0,0,0,v
2017-01-03 10:12,1.358,0.063,0,0,0,0,v
2017-01-03 10:18,1.360,0.065,0,0,0,0,v
2017-01-03 10:24,1.365,0.074,0,0,0,0,v
2017-01-03 10:30,1.376,0.069,0,0,0,0,v
2017-01-03 10:36,1.370,0.064,0,0,0,0,v
2017-01-03 10:42,1.383,0.060,0,0,0,0,v
2017-01-03 10:48,1.368,0.071,0,0,0,0,v
2017-01-03 10:54,1.348,0.070,0,0,0,0,v
2017-01-03 11:00,1.355,0.066,0,0,0,0,v
2017-01-03 11:06,1.366,0.058,0,0,0,0,v
2017-01-03 11:12,1.349,0.053,0,0,0,0,v
2017-01-03 11:18,1.334,0.066,0,0,0,0,v
2017-01-03 11:24,1.329,0.059,0,0,0,0,v
2017-01-03 11:30,1.316,0.062,0,0,0,0,v
2017-01-03 11:36,1.313,0.060,0,0,0,0,v
2017-01-03 11:42,1.326,0.057,0,0,0,0,v
2017-01-03 11:48,1.309,0.071,0,0,0,0,v
2017-01-03 11:54,1.318,0.056,0,0,0,0,v
2017-01-03 12:00,1.264,0.071,0,0,0,0,v
2017-01-03 12:06,1.258,0.058,0,0,0,0,v
2017-01-03 12:12,1.249,0.059,0,0,0,0,v
2017-01-03 12:18,1.232,0.053,0,0,0,0,v
2017-01-03 12:24,1.216,0.053,0,0,0,0,v
2017-01-03 12:30,1.217,0.052,0,0,0,0,v
2017-01-03 12:36,1.219,0.063,0,0,0,0,v
2017-01-03 12:42,1.190,0.060,0,0,0,0,v
2017-01-03 12:48,1.157,0.053,0,0,0,0,v
2017-01-03 12:54,1.158,0.044,0,0,0,0,v
2017-01-03 13:00,1.152,0.056,0,0,0,0,v
2017-01-03 13:06,1.113,0.054,0,0,0,0,v
2017-01-03 13:12,1.103,0.051,0,0,0,0,v
2017-01-03 13:18,1.086,0.063,0,0,0,0,v
2017-01-03 13:24,1.087,0.053,0,0,0,0,v
2017-01-03 13:30,1.072,0.054,0,0,0,0,v
2017-01-03 13:36,1.059,0.047,0,0,0,0,v
2017-01-03 13:42,1.032,0.051,0,0,0,0,v
2017-01-03 13:48,1.045,0.053,0,0,0,0,v
2017-01-03 13:54,0.978,0.060,0,0,0,0,v
2017-01-03 14:00,0.985,0.053,0,0,0,0,v
2017-01-03 14:06,0.991,0.050,0,0,0,0,v
2017-01-03 14:12,0.956,0.059,0,0,0,0,v
2017-01-03 14:18,0.987,0.053,0,0,0,0,v
2017-01-03 14:24,0.959,0.050,0,0,0,0,v
2017-01-03 14:30,0.937,0.046,0,0,0,0,v
2017-01-03 14:36,0.912,0.052,0,0,0,0,v
2017-01-03 14:42,0.919,0.047,0,0,0,0,v
2017-01-03 14:48,0.917,0.057,0,0,0,0,v
2017-01-03 14:54,0.905,0.042,0,0,0,0,v
2017-01-03 15:00,0.915,0.045,0,0,0,0,v
2017-01-03 15:06,0.899,0.056,0,0,0,0,v
2017-01-03 15:12,0.917,0.048,0,0,0,0,v
2017-01-03 15:18,0.885,0.045,0,0,0,0,v
2017-01-03 15:24,0.883,0.057,0,0,0,0,v
2017-01-03 15:30,0.904,0.045,0,0,0,0,v
2017-01-03 15:36,0.896,0.050,0,0,0,0,v
2017-01-03 15:42,0.906,0.042,0,0,0,0,v
2017-01-03 15:48,0.873,0.043,0,0,0,0,v
2017-01-03 15:54,0.897,0.046,0,0,0,0,v
2017-01-03 16:00,0.903,0.044,0,0,0,0,v
2017-01-03 16:06,0.883,0.041,0,0,0,0,v
2017-01-03 16:12,0.919,0.056,0,0,0,0,v
2017-01-03 16:18,0.917,0.050,0,0,0,0,v
2017-01-03 16:24,0.893,0.050,0,0,0,0,v
2017-01-03 16:30,0.942,0.048,0,0,0,0,v
2017-01-03 16:36,0.959,0.054,0,0,0,0,v
2017-01-03 16:42,0.948,0.045,0,0,0,0,v
2017-01-03 16:48,0.920,0.048,0,0,0,0,v
2017-01-03 16:54,0.967,0.049,0,0,0,0,v
2017-01-03 17:00,0.995,0.043,0,0,0,0,v
2017-01-03 17:06,0.983,0.046,0,0,0,0,v
2017-01-03 17:12,1.002,0.044,0,0,0,0,v
2017-01-03 17:18,1.002,0.041,0,0,0,0,v
2017-01-03 17:24,1.019,0.046,0,0,0,0,v
2017-01-03 17:30,1.040,0.047,0,0,0,0,v
2017-01-03 17:36,1.056,0.044,0,0,0,0,v
2017-01-03 17:42,1.080,0.047,0,0,0,0,v
2017-01-03 17:48,1.055,0.052,0,0,0,0,v
2017-01-03 17:54,1.090,0.047,0,0,0,0,v
2017-01-03 18:00,1.102,0.057,0,0,0,0,v
2017-01-03 18:06,1.131,0.039,0,0,0,0,v
2017-01-03 18:12,1.134,0.051,0,0,0,0,v
2017-01-03 18:18,1.136,0.040,0,0,0,0,v
2017-01-03 18:24,1.173,0.038,0,0,0,0,v
2017-01-03 18:30,1.186,0.041,0,0,0,0,v
2017-01-03 18:36,1.187,0.048,0,0,0,0,v
2017-01-03 18:42,1.202,0.047,0,0,0,0,v
2017-01-03 18:48,1.233,0.039,0,0,0,0,v
2017-01-03 18:54,1.239,0.049,0,0,0,0,v
2017-01-03 19:00,1.275,0.047,0,0,0,0,v
2017-01-03 19:06,1.271,0.048,0,0,0,0,v
2017-01-03 19:12,1.287,0.053,0,0,0,0,v
2017-01-03 19:18,1.290,0.048,0,0,0,0,v
2017-01-03 19:24,1.324,0.047,0,0,0,0,v
2017-01-03 19:30,1.321,0.052,0,0,0,0,v
2017-01-03 19:36,1.343,0.044,0,0,0,0,v
2017-01-03 19:42,1.354,0.042,0,0,0,0,v
2017-01-03 19:48,1.364,0.042,0,0,0,0,v
2017-01-03 19:54,1.372,0.047,0,0,0,0,v
2017-01-03 20:00,1.368,0.046,0,0,0,0,v
2017-01-03 20:06,1.397,0.047,0,0,0,0,v
2017-01-03 20:12,1.438,0.044,0,0,0,0,v
2017-01-03 20:18,1.426,0.041,0,0,0,0,v
2017-01-03 20:24,1.411,0.042,0,0,0,0,v
2017-01-03 20:30,1.395,0.038,0,0,0,0,v
2017-01-03 20:36,1.437,0.035,0,0,0,0,v
2017-01-03 20:42,1.427,0.048,0,0,0,0,v
2017-01-03 20:48,1.464,0.044,0,0,0,0,v
2017-01-03 20:54,1.457,0.038,0,0,0,0,v
2017-01-03 21:00,1.443,0.042,0,0,0,0,v
2017-01-03 21:06,1.446,0.049,0,0,0,0,v
2017-01-03 21:12,1.452,0.038,0,0,0,0,v
2017-01-03 21:18,1.452,0.040,0,0,0,0,v
2017-01-03 21:24,1.434,0.043,0,0,0,0,v
2017-01-03 21:30,1.450,0.047,0,0,0,0,v
2017-01-03 21:36,1.450,0.048,0,0,0,0,v
2017-01-03 21:42,1.428,0.047,0,0,0,0,v
2017-01-03 21:48,1.437,0.051,0,0,0,0,v
2017-01-03 21:54,1.409,0.043,0,0,0,0,v
2017-01-03 22:00,1.423,0.050,0,0,0,0,v
2017-01-03 22:06,1.408,0.039,0,0,0,0,v
2017-01-03 22:12,1.382,0.042,0,0,0,0,v
2017-01-03 22:18,1.379,0.040,0,0,0,0,v
2017-01-03 22:24,1.368,0.033,0,0,0,0,v
2017-01-03 22:30,1.334,0.044,0,0,0,0,v
2017-01-03 22:36,1.331,0.046,0,0,0,0,v
2017-01-03 22:42,1.326,0.044,0,0,0,0,v
2017-01-03 22:48,1.308,0.049,0,0,0,0,v
2017-01-03 22:54,1.309,0.040,0,0,0,0,v
2017-01-03 23:00,1.295,0.043,0,0,0,0,v
2017-01-03 23:06,1.240,0.047,0,0,0,0,v
2017-01-03 23:12,1.217,0.035,0,0,0,0,v
2017-01-03 23:18,1.215,0.044,0,0,0,0,v
2017-01-03 23:24,1.213,0.040,0,0,0,0,v
2017-01-03 23:30,1.184,0.043,0,0,0,0,v
2017-01-03 23:36,1.149,0.045,0,0,0,0,v
2017-01-03 23:42,1.136,0.046,0,0,0,0,v
2017-01-03 23:48,1.096,0.043,0,0,0,0,v
2017-01-03 23:54,1.088,0.036,0,0,0,0,v
2017-01-04 00:00,1.052,0.044,0,0,0,0,v
2017-01-04 00:06,1.034,0.033,0,0,0,0,v
2017-01-04 00:12,1.012,0.040,0,0,0,0,v
2017-01-04 00:18,0.976,0.037,0,0,0,0,v
2017-01-04 00:24,0.938,0.036,0,0,0,0,v
2017-01-04 00:30,0.915,0.040,0,0,0,0,v
2017-01-04 00:36,0.885,0.038,0,0,0,0,v
2017-01-04 00:42,0.886,0.041,0,0,0,0,v
2017-01-04 00:48,0.857,0.028,0,0,0,0,v
2017-01-04 00:54,0.826,0.040,0,0,0,0,v
2017-01-04 01:00,0.759,0.042,0,0,0,0,v
2017-01-04 01:06,0.762,0.030,0,0,0,0,v
2017-01-04 01:12,0.731,0.034,0,0,0,0,v
2017-01-04 01:18,0.714,0.034,0,0,0,0,v
2017-01-04 01:24,0.678,0.032,0,0,0,0,v
2017-01-04 01:30,0.634,0.031,0,0,0,0,v
2017-01-04 01:36,0.617,0.032,0,0,0,0,v
2017-01-04 01:42,0.593,0.034,0,0,0,0,v
2017-01-04 01:48,0.574,0.039,0,0,0,0,v
2017-01-04 01:54,0.532,0.032,0,0,0,0,v
2017-01-04 02:00,0.514,0.031,0,0,0,0,v
2017-01-04 02:06,0.497,0.030,0,0,0,0,v
2017-01-04 02:12,0.464,0.030,0,0,0,0,v
2017-01-04 02:18,0.446,0.028,0,0,0,0,v
2017-01-04 02:24,0.432,0.035,0,0,0,0,v
2017-01-04 02:30,0.421,0.026,0,0,0,0,v
2017-01-04 02:36,0.412,0.030,0,0,0,0,v
2017-01-04 02:42,0.386,0.036,0,0,0,0,v
2017-01-04 02:48,0.347,0.028,0,0,0,0,v
2017-01-04 02:54,0.357,0.030,0,0,0,0,v
2017-01-04 03:00,0.337,0.027,0,0,0,0,v
2017-01-04 03:06,0.298,0.028,0,0,0,0,v
2017-01-04 03:12,0.275,0.031,0,0,0,0,v
2017-01-04 03:18,0.262,0.023,0,0,0,0,v
2017-01-04 03:24,0.284,0.028,0,0,0,0,v
2017-01-04 03:30,0.263,0.023,0,0,0,0,v
2017-01-04 03:36,0.248,0.024,0,0,0,0,v
2017-01-04 03:42,0.241,0.026,0,0,0,0,v
2017-01-04 03:48,0.221,0.025,0,0,0,0,v
2017-01-04 03:54,0.239,0.023,0,0,0,0,v
2017-01-04 04:00,0.237,0.022,0,0,0,0,v
2017-01-04 04:06,0.230,0.024,0,0,0,0,v
2017-01-04 04:12,0.218,0.019,0,0,0,0,v
2017-01-04 04:18,0.204,0.027,0,0,0,0,v
2017-01-04 04:24,0.231,0.021,0,0,0,0,v
2017-01-04 04:30,0.239,0.024,0,0,0,0,v
2017-01-04 04:36,0.240,0.022,0,0,0,0,v
2017-01-04 04:42,0.257,0.021,0,0,0,0,v
2017-01-04 04:48,0.275,0.024,0,0,0,0,v
2017-01-04 04:54,0.267,0.021,0,0,0,0,v
2017-01-04 05:00,0.257,0.026,0,0,0,0,v
2017-01-04 05:06,0.275,0.022,0,0,0,0,v
2017-01-04 05:12,0.304,0.027,0,0,0,0,v
2017-01-04 05:18,0.316,0.022,0,0,0,0,v
2017-01-04 05:24,0.351,0.025,0,0,0,0,v
2017-01-04 05:30,0.333,0.023,0,0,0,0,v
2017-01-04 05:36,0.352,0.026,0,0,0,0,v
2017-01-04 05:42,0.366,0.025,0,0,0,0,v
2017-01-04 05:48,0.412,0.022,0,0,0,0,v
2017-01-04 05:54,0.442,0.023,0,0,0,0,v
2017-01-04 06:00,0.469,0.024,0,0,0,0,v
2017-01-04 06:06,0.477,0.023,0,0,0,0,v
2017-01-04 06:12,0.476,0.027,0,0,0,0,v
2017-01-04 06:18,0.535,0.022,0,0,0,0,v
2017-01-04 06:24,0.549,0.025,0,0,0,0,v
2017-01-04 06:30,0.571,0.026,0,0,0,0,v
2017-01-04 06:36,0.630,0.025,0,0,0,0,v
2017-01-04 06:42,0.670,0.027,0,0,0,0,v
2017-01-04 06:48,0.669,0.028,0,0,0,0,v
2017-01-04 06:54,0.679,0.026,0,0,0,0,v
2017-01-04 07:00,0.705,0.027,0,0,0,0,v
2017-01-04 07:06,0.745,0.027,0,0,0,0,v
2017-01-04 07:12,0.793,0.022,0,0,0,0,v
2017-01-04 07:18,0.828,0.030,0,0,0,0,v
2017-01-04 07:24,0.835,0.029,0,0,0,0,v
2017-01-04 07:30,0.840,0.030,0,0,0,0,v
2017-01-04 07:36,0.882,0.033,0,0,0,0,v
2017-01-04 07:42,0.945,0.027,0,0,0,0,v
2017-01-04 07:48,0.979,0.027,0,0,0,0,v
2017-01-04 07:54,0.993,0.034,0,0,0,0,v
2017-01-04 08:00,1.013,0.027,0,0,0,0,v
2017-01-04 08:06,1.034,0.028,0,0,0,0,v
2017-01-04 08:12,1.071,0.030,0,0,0,0,v
2017-01-04 08:18,1.097,0.035,0,0,0,0,v
2017-01-04 08:24,1.146,0.030,0,0,0,0,v
2017-01-04 08:30,1.194,0.033,0,0,0,0,v
2017-01-04 08:36,1.208,0.025,0,0,0,0,v
2017-01-04 08:42,1.207,0.039,0,0,0,0,v
2017-01-04 08:48,1.228,0.031,0,0,0,0,v
2017-01-04 08:54,1.254,0.039,0,0,0,0,v
2017-01-04 09:00,1.317,0.033,0,0,0,0,v
2017-01-04 09:06,1.360,0.025,0,0,0,0,v
2017-01-04 09:12,1.340,0.030,0,0,0,0,v
2017-01-04 09:18,1.327,0.031,0,0,0,0,v
2017-01-04 09:24,1.369,0.037,0,0,0,0,v
2017-01-04 09:30,1.417,0.032,0,0,0,0,v
2017-01-04 09:36,1.442,0.028,0,0,0,0,v
2017-01-04 09:42,1.441,0.031,0,0,0,0,v
2017-01-04 09:48,1.470,0.033,0,0,0,0,v
2017-01-04 09:54,1.465,0.033,0,0,0,0,v
2017-01-04 10:00,1.481,0.039,0,0,0,0,v
2017-01-04 10:06,1.496,0.034,0,0,0,0,v
2017-01-04 10:12,1.508,0.032,0,0,0,0,v
2017-01-04 10:18,1.529,0.030,0,0,0,0,v
2017-01-04 10:24,1.554,0.031,0,0,0,0,v
2017-01-04 10:30,1.558,0.033,0,0,0,0,v
2017-01-04 10:36,1.559,0.026,0,0,0,0,v
2017-01-04 10:42,1.556,0.036,0,0,0,0,v
2017-01-04 10:48,1.554,0.042,0,0,0,0,v
2017-01-04 10:54,1.587,0.031,0,0,0,0,v
2017-01-04 11:00,1.590,0.031,0,0,0,0,v
2017-01-04 11:06,1.552,0.036,0,0,0,0,v
2017-01-04 11:12,1.573,0.029,0,0,0,0,v
2017-01-04 11:18,1.555,0.039,0,0,0,0,v
2017-01-04 11:24,1.572,0.028,0,0,0,0,v
2017-01-04 11:30,1.558,0.030,0,0,0,0,v
2017-01-04 11:36,1.575,0.046,0,0,0,0,v
2017-01-04 11:42,1.562,0.036,0,0,0,0,v
2017-01-04 11:48,1.549,0.036,0,0,0,0,v
2017-01-04 11:54,1.549,0.037,0,0,0,0,v
2017-01-04 12:00,1.530,0.032,0,0,0,0,v
2017-01-04 12:06,1.537,0.036,0,0,0,0,v
2017-01-04 12:12,1.536,0.035,0,0,0,0,v
2017-01-04 12:18,1.522,0.031,0,0,0,0,v
2017-01-04 12:24,1.511,0.040,0,0,0,0,v
2017-01-04 12:30,1.470,0.035,0,0,0,0,v
2017-01-04 12:36,1.474,0.032,0,0,0,0,v
2017-01-04 12:42,1.466,0.035,0,0,0,0,v
2017-01-04 12:48,1.459,0.035,0,0,0,0,v
2017-01-04 12:54,1.440,0.031,0,0,0,0,v
2017-01-04 13:00,1.400,0.031,0,0,0,0,v
2017-01-04 13:06,1.406,0.028,0,0,0,0,v
2017-01-04 13:12,1.378,0.039,0,0,0,0,v
2017-01-04 13:18,1.347,0.032,0,0,0,0,v
2017-01-04 13:24,1.352,0.032,0,0,0,0,v
2017-01-04 13:30,1.335,0.038,0,0,0,0,v
2017-01-04 13:36,1.340,0.034,0,0,0,0,v
2017-01-04 13:42,1.289,0.031,0,0,0,0,v
2017-01-04 13:48,1.260,0.034,0,0,0,0,v
2017-01-04 13:54,1.243,0.041,0,0,0,0,v
2017-01-04 14:00,1.240,0.033,0,0,0,0,v
2017-01-04 14:06,1.241,0.032,0,0,0,0,v
2017-01-04 14:12,1.199,0.034,0,0,0,0,v
2017-01-04 14:18,1.167,0.026,0,0,0,0,v
2017-01-04 14:24,1.139,0.031,0,0,0,0,v
2017-01-04 14:30,1.134,0.037,0,0,0,0,v
2017-01-04 14:36,1.126,0.036,0,0,0,0,v
2017-01-04 14:42,1.102,0.035,0,0,0,0,v
2017-01-04 14:48,1.121,0.036,0,0,0,0,v
2017-01-04 14:54,1.103,0.030,0,0,0,0,v
2017-01-04 15:00,1.068,0.040,0,0,0,0,v
2017-01-04 15:06,0.998,0.034,0,0,0,0,v
2017-01-04 15:12,1.040,0.038,0,0,0,0,v
2017-01-04 15:18,1.025,0.026,0,0,0,0,v
2017-01-04 15:24,1.018,0.029,0,0,0,0,v
2017-01-04 15:30,0.976,0.032,0,0,0,0,v
2017-01-04 15:36,0.945,0.032,0,0,0,0,v
2017-01-04 15:42,0.940,0.033,0,0,0,0,v
2017-01-04 15:48,0.950,0.031,0,0,0,0,v
2017-01-04 15:54,0.987,0.034,0,0,0,0,v
2017-01-04 16:00,0.952,0.029,0,0,0,0,v
2017-01-04 16:06,0.944,0.033,0,0,0,0,v
2017-01-04 16:12,0.886,0.029,0,0,0,0,v
2017-01-04 16:18,0.900,0.030,0,0,0,0,v
2017-01-04 16:24,0.909,0.029,0,0,0,0,v
2017-01-04 16:30,0.879,0.028,0,0,0,0,v
2017-01-04 16:36,0.922,0.030,0,0,0,0,v
2017-01-04 16:42,0.890,0.032,0,0,0,0,v
2017-01-04 16:48,0.882,0.037,0,0,0,0,v
2017-01-04 16:54,0.881,0.031,0,0,0,0,v
2017-01-04 17:00,0.893,0.027,0,0,0,0,v
2017-01-04 17:06,0.915,0.035,0,0,0,0,v
2017-01-04 17:12,0.892,0.032,0,0,0,0,v
2017-01-04 17:18,0.902,0.031,0,0,0,0,v
2017-01-04 17:24,0.879,0.035,0,0,0,0,v
2017-01-04 17:30,0.880,0.033,0,0,0,0,v
2017-01-04 17:36,0.883,0.030,0,0,0,0,v
2017-01-04 17:42,0.899,0.031,0,0,0,0,v
2017-01-04 17:48,0.924,0.029,0,0,0,0,v
2017-01-04 17:54,0.927,0.028,0,0,0,0,v
2017-01-04 18:00,0.915,0.030,0,0,0,0,v
2017-01-04 18:06,0.932,0.036,0,0,0,0,v
2017-01-04 18:12,0.900,0.035,0,0,0,0,v
2017-01-04 18:18,0.917,0.033,0,0,0,0,v
2017-01-04 18:24,0.954,0.026,0,0,0,0,v
2017-01-04 18:30,0.953,0.032,0,0,0,0,v
2017-01-04 18:36,0.968,0.031,0,0,0,0,v
2017-01-04 18:42,0.964,0.032,0,0,0,0,v
2017-01-04 18:48,0.984,0.026,0,0,0,0,v
2017-01-04 18:54,1.000,0.033,0,0,0,0,v
2017-01-04 19:00,1.004,0.034,0,0,0,0,v
2017-01-04 19:06,1.014,0.030,0,0,0,0,v
2017-01-04 19:12,1.048,0.034,0,0,0,0,v
2017-01-04 19:18,1.015,0.039,0,0,0,0,v
2017-01-04 19:24,1.050,0.027,0,0,0,0,v
2017-01-04 19:30,1.063,0.036,0,0,0,0,v
2017-01-04 19:36,1.052,0.029,0,0,0,0,v
2017-01-04 19:42,1.109,0.029,0,0,0,0,v
2017-01-04 19:48,1.133,0.030,0,0,0,0,v
2017-01-04 19:54,1.130,0.040,0,0,0,0,v
2017-01-04 20:00,1.112,0.031,0,0,0,0,v
2017-01-04 20:06,1.122,0.038,0,0,0,0,v
2017-01-04 20:12,1.137,0.034,0,0,0,0,v
2017-01-04 20:18,1.182,0.032,0,0,0,0,v
2017-01-04 20:24,1.201,0.033,0,0,0,0,v
2017-01-04 20:30,1.219,0.037,0,0,0,0,v
2017-01-04 20:36,1.187,0.032,0,0,0,0,v
2017-01-04 20:42,1.199,0.032,0,0,0,0,v
2017-01-04 20:48,1.225,0.038,0,0,0,0,v
2017-01-04 20:54,1.246,0.035,0,0,0,0,v
2017-01-04 21:00,1.234,0.037,0,0,0,0,v
2017-01-04 21:06,1.276,0.042,0,0,0,0,v
2017-01-04 21:12,1.244,0.030,0,0,0,0,v
2017-01-04 21:18,1.270,0.040,0,0,0,0,v
2017-01-04 21:24,1.252,0.035,0,0,0,0,v
2017-01-04 21:30,1.281,0.043,0,0,0,0,v
2017-01-04 21:36,1.293,0.033,0,0,0,0,v
2017-01-04 21:42,1.312,0.034,0,0,0,0,v
2017-01-04 21:48,1.312,0.028,0,0,0,0,v
2017-01-04 21:54,1.286,0.034,0,0,0,0,v
2017-01-04 22:00,1.296,0.039,0,0,0,0,v
2017-01-04 22:06,1.269,0.030,0,0,0,0,v
2017-01-04 22:12,1.316,0.033,0,0,0,0,v
2017-01-04 22:18,1.352,0.035,0,0,0,0,v
2017-01-04 22:24,1.326,0.031,0,0,0,0,v
2017-01-04 22:30,1.305,0.035,0,0,0,0,v
2017-01-04 22:36,1.305,0.032,0,0,0,0,v
2017-01-04 22:42,1.282,0.037,0,0,0,0,v
2017-01-04 22:48,1.283,0.030,0,0,0,0,v
2017-01-04 22:54,1.285,0.026,0,0,0,0,v
2017-01-04 23:00,1.328,0.038,0,0,0,0,v
2017-01-04 23:06,1.282,0.038,0,0,0,0,v
2017-01-04 23:12,1.257,0.032,0,0,0,0,v
2017-01-04 23:18,1.233,0.033,0,0,0,0,v
2017-01-04 23:24,1.252,0.036,0,0,0,0,v
2017-01-04 23:30,1.272,0.041,0,0,0,0,v
2017-01-04 23:36,1.247,0.036,0,0,0,0,v
2017-01-04 23:42,1.208,0.038,0,0,0,0,v
2017-01-04 23:48,1.206,0.034,0,0,0,0,v
