anio,mes,dia,hora(utc),altura(mm)
2016,7,6,20,1116 
2016,7,6,21,926 
2016,7,6,22,710 
2016,7,6,23,546 
2016,7,7,0,490 
2016,7,7,1,571 
2016,7,7,2,780 
2016,7,7,3,1071 
2016,7,7,4,1372 
2016,7,7,5,1597 
2016,7,7,6,1682 
2016,7,7,7,1589 
2016,7,7,8,1324 
2016,7,7,9,938 
2016,7,7,10,512 
2016,7,7,11,137 
2016,7,7,12,-116 
2016,7,7,13,-205 
2016,7,7,14,-121 
2016,7,7,15,109 
2016,7,7,16,427 
2016,7,7,17,758 
2016,7,7,18,1027 
2016,7,7,19,1179 
2016,7,7,20,1192 
2016,7,7,21,1082 
2016,7,7,22,899 
2016,7,7,23,710 
2016,7,8,0,581 
2016,7,8,1,556 
2016,7,8,2,649 
2016,7,8,3,843 
2016,7,8,4,1090 
2016,7,8,5,1324 
2016,7,8,6,1478 
2016,7,8,7,1503 
2016,7,8,8,1377 
2016,7,8,9,1118 
2016,7,8,10,776 
2016,7,8,11,428 
2016,7,8,12,143 
2016,7,8,13,-25 
2016,7,8,14,-46 
2016,7,8,15,75 
2016,7,8,16,306 
2016,7,8,17,593 
2016,7,8,18,873 
2016,7,8,19,1085 
2016,7,8,20,1189 
2016,7,8,21,1174 
2016,7,8,22,1059 
2016,7,8,23,894 
2016,7,9,0,737 
2016,7,9,1,636 
2016,7,9,2,626 
2016,7,9,3,711 
2016,7,9,4,869 
2016,7,9,5,1058 
2016,7,9,6,1223 
2016,7,9,7,1315 
2016,7,9,8,1301 
2016,7,9,9,1170 
2016,7,9,10,943 
2016,7,9,11,668 
2016,7,9,12,405 
2016,7,9,13,207 
2016,7,9,14,112 
2016,7,9,15,137 
2016,7,9,16,273 
2016,7,9,17,486 
2016,7,9,18,733 
2016,7,9,19,962 
2016,7,9,20,1126 
2016,7,9,21,1196 
2016,7,9,22,1166 
2016,7,9,23,1058 
2016,7,10,0,914 
2016,7,10,1,779 
2016,7,10,2,693 
2016,7,10,3,677 
2016,7,10,4,734 
2016,7,10,5,843 
2016,7,10,6,972 
2016,7,10,7,1081 
2016,7,10,8,1134 
2016,7,10,9,1108 
2016,7,10,10,999 
2016,7,10,11,825 
2016,7,10,12,625 
2016,7,10,13,440 
2016,7,10,14,312 
2016,7,10,15,268 
2016,7,10,16,317 
2016,7,10,17,448 
2016,7,10,18,635 
2016,7,10,19,844 
2016,7,10,20,1033 
2016,7,10,21,1164 
2016,7,10,22,1213 
2016,7,10,23,1180 
2016,7,11,0,1081 
2016,7,11,1,949 
2016,7,11,2,820 
2016,7,11,3,726 
2016,7,11,4,686 
2016,7,11,5,702 
2016,7,11,6,763 
2016,7,11,7,845 
2016,7,11,8,922 
2016,7,11,9,966 
2016,7,11,10,957 
2016,7,11,11,889 
2016,7,11,12,774 
2016,7,11,13,639 
2016,7,11,14,516 
2016,7,11,15,433 
2016,7,11,16,416 
2016,7,11,17,470 
2016,7,11,18,587 
2016,7,11,19,751 
2016,7,11,20,934 
2016,7,11,21,1099 
2016,7,11,22,1212 
2016,7,11,23,1253 
2016,7,12,0,1218 
2016,7,12,1,1120 
2016,7,12,2,983 
2016,7,12,3,838 
2016,7,12,4,715 
2016,7,12,5,639 
2016,7,12,6,616 
2016,7,12,7,642 
2016,7,12,8,704 
2016,7,12,9,779 
2016,7,12,10,840 
2016,7,12,11,866 
2016,7,12,12,845 
2016,7,12,13,782 
2016,7,12,14,693 
2016,7,12,15,605 
2016,7,12,16,544 
2016,7,12,17,534 
2016,7,12,18,583 
2016,7,12,19,690 
2016,7,12,20,843 
2016,7,12,21,1017 
2016,7,12,22,1174 
2016,7,12,23,1281 
2016,7,13,0,1317 
2016,7,13,1,1273 
2016,7,13,2,1157 
2016,7,13,3,992 
2016,7,13,4,811 
2016,7,13,5,650 
2016,7,13,6,537 
2016,7,13,7,488 
2016,7,13,8,505 
2016,7,13,9,576 
2016,7,13,10,677 
2016,7,13,11,775 
2016,7,13,12,841 
2016,7,13,13,859 
2016,7,13,14,827 
2016,7,13,15,760 
2016,7,13,16,682 
2016,7,13,17,623 
2016,7,13,18,610 
2016,7,13,19,657 
2016,7,13,20,767 
2016,7,13,21,928 
2016,7,13,22,1108 
2016,7,13,23,1269 
2016,7,14,0,1373 
2016,7,14,1,1396 
2016,7,14,2,1325 
2016,7,14,3,1170 
2016,7,14,4,957 
2016,7,14,5,729 
2016,7,14,6,530 
2016,7,14,7,395 
2016,7,14,8,345 
2016,7,14,9,382 
2016,7,14,10,490 
2016,7,14,11,634 
2016,7,14,12,773 
2016,7,14,13,873 
2016,7,14,14,910 
2016,7,14,15,885 
2016,7,14,16,813 
2016,7,14,17,726 
2016,7,14,18,661 
2016,7,14,19,649 
2016,7,14,20,707 
2016,7,14,21,837 
2016,7,14,22,1020 
2016,7,14,23,1219 
2016,7,15,0,1385 
2016,7,15,1,1479 
2016,7,15,2,1471 
2016,7,15,3,1352 
2016,7,15,4,1137 
2016,7,15,5,866 
2016,7,15,6,593 
2016,7,15,7,370 
2016,7,15,8,238 
2016,7,15,9,216 
2016,7,15,10,300 
2016,7,15,11,461 
2016,7,15,12,654 
2016,7,15,13,826 
2016,7,15,14,939 
2016,7,15,15,972 
2016,7,15,16,929 
2016,7,15,17,835 
2016,7,15,18,731 
2016,7,15,19,663 
2016,7,15,20,664 
2016,7,15,21,751 
2016,7,15,22,916 
2016,7,15,23,1133 
2016,7,16,0,1350 
2016,7,16,1,1515 
2016,7,16,2,1580 
2016,7,16,3,1519 
2016,7,16,4,1331 
2016,7,16,5,1046 
2016,7,16,6,720 
2016,7,16,7,416 
2016,7,16,8,195 
2016,7,16,9,94 
2016,7,16,10,127 
2016,7,16,11,275 
2016,7,16,12,495 
2016,7,16,13,727 
2016,7,16,14,914 
2016,7,16,15,1016 
2016,7,16,16,1020 
2016,7,16,17,941 
2016,7,16,18,818 
2016,7,16,19,702 
2016,7,16,20,644 
2016,7,16,21,676 
2016,7,16,22,806 
2016,7,16,23,1017 
2016,7,17,0,1268 
2016,7,17,1,1496 
2016,7,17,2,1639 
2016,7,17,3,1653 
2016,7,17,4,1518 
2016,7,17,5,1251 
2016,7,17,6,899 
2016,7,17,7,532 
2016,7,17,8,223 
2016,7,17,9,32 
2016,7,17,10,-9 
2016,7,17,11,95 
2016,7,17,12,312 
2016,7,17,13,583 
2016,7,17,14,836 
2016,7,17,15,1012 
2016,7,17,16,1080 
2016,7,17,17,1038 
2016,7,17,18,917 
2016,7,17,19,769 
2016,7,17,20,654 
2016,7,17,21,623 
2016,7,17,22,700 
2016,7,17,23,883 
2016,7,18,0,1141 
2016,7,18,1,1417 
2016,7,18,2,1636 
2016,7,18,3,1735 
2016,7,18,4,1677 
2016,7,18,5,1458 
2016,7,18,6,1113 
2016,7,18,7,709 
2016,7,18,8,327 
2016,7,18,9,44 
2016,7,18,10,-89 
2016,7,18,11,-55 
2016,7,18,12,127 
2016,7,18,13,405 
2016,7,18,14,707 
2016,7,18,15,957 
2016,7,18,16,1100 
2016,7,18,17,1116 
2016,7,18,18,1020 
2016,7,18,19,860 
2016,7,18,20,699 
2016,7,18,21,603 
2016,7,18,22,613 
2016,7,18,23,746 
2016,7,19,0,983 
2016,7,19,1,1279 
2016,7,19,2,1561 
2016,7,19,3,1748 
2016,7,19,4,1782 
2016,7,19,5,1641 
2016,7,19,6,1340 
2016,7,19,7,933 
2016,7,19,8,503 
2016,7,19,9,137 
2016,7,19,10,-94 
2016,7,19,11,-151 
2016,7,19,12,-35 
2016,7,19,13,217 
2016,7,19,14,540 
2016,7,19,15,850 
2016,7,19,16,1071 
2016,7,19,17,1162 
2016,7,19,18,1117 
2016,7,19,19,971 
2016,7,19,20,783 
2016,7,19,21,627 
2016,7,19,22,562 
2016,7,19,23,624 
2016,7,20,0,812 
2016,7,20,1,1095 
2016,7,20,2,1410 
2016,7,20,3,1673 
2016,7,20,4,1807 
2016,7,20,5,1767 
2016,7,20,6,1545 
2016,7,20,7,1177 
2016,7,20,8,735 
2016,7,20,9,311 
2016,7,20,10,-10 
2016,7,20,11,-169 
2016,7,20,12,-144 
2016,7,20,13,48 
2016,7,20,14,354 
2016,7,20,15,697 
2016,7,20,16,990 
2016,7,20,17,1165 
2016,7,20,18,1195 
2016,7,20,19,1091 
2016,7,20,20,904 
2016,7,20,21,705 
2016,7,20,22,566 
2016,7,20,23,541 
2016,7,21,0,653 
2016,7,21,1,887 
2016,7,21,2,1197 
2016,7,21,3,1506 
2016,7,21,4,1730 
2016,7,21,5,1800 
2016,7,21,6,1686 
2016,7,21,7,1399 
2016,7,21,8,991 
2016,7,21,9,548 
2016,7,21,10,161 
2016,7,21,11,-94 
2016,7,21,12,-173 
2016,7,21,13,-70 
2016,7,21,14,182 
2016,7,21,15,520 
2016,7,21,16,859 
2016,7,21,17,1114 
2016,7,21,18,1233 
2016,7,21,19,1203 
2016,7,21,20,1051 
2016,7,21,21,838 
2016,7,21,22,640 
2016,7,21,23,527 
2016,7,22,0,541 
2016,7,22,1,691 
2016,7,22,2,951 
2016,7,22,3,1263 
2016,7,22,4,1544 
2016,7,22,5,1715 
2016,7,22,6,1722 
2016,7,22,7,1550 
2016,7,22,8,1225 
2016,7,22,9,812 
2016,7,22,10,400 
2016,7,22,11,73 
2016,7,22,12,-106 
2016,7,22,13,-108 
2016,7,22,14,58 
2016,7,22,15,350 
2016,7,22,16,694 
2016,7,22,17,1007 
2016,7,22,18,1216 
2016,7,22,19,1279 
2016,7,22,20,1199 
2016,7,22,21,1012 
2016,7,22,22,787 
2016,7,22,23,600 
2016,7,23,0,512 
2016,7,23,1,553 
2016,7,23,2,722 
2016,7,23,3,983 
2016,7,23,4,1271 
2016,7,23,5,1507 
2016,7,23,6,1625 
2016,7,23,7,1583 
2016,7,23,8,1380 
2016,7,23,9,1051 
2016,7,23,10,667 
2016,7,23,11,311 
2016,7,23,12,57 
2016,7,23,13,-49 
2016,7,23,14,12 
2016,7,23,15,222 
2016,7,23,16,527 
2016,7,23,17,857 
2016,7,23,18,1133 
2016,7,23,19,1295 
2016,7,23,20,1312 
2016,7,23,21,1196 
2016,7,23,22,990 
2016,7,23,23,764 
2016,7,24,0,589 
2016,7,24,1,514 
2016,7,24,2,563 
2016,7,24,3,726 
2016,7,24,4,961 
2016,7,24,5,1208 
2016,7,24,6,1397 
2016,7,24,7,1472 
2016,7,24,8,1407 
2016,7,24,9,1205 
2016,7,24,10,905 
2016,7,24,11,576 
2016,7,24,12,290 
2016,7,24,13,106 
2016,7,24,14,63 
2016,7,24,15,167 
2016,7,24,16,395 
2016,7,24,17,692 
2016,7,24,18,994 
2016,7,24,19,1233 
2016,7,24,20,1356 
2016,7,24,21,1342 
2016,7,24,22,1206 
2016,7,24,23,994 
2016,7,25,0,771 
2016,7,25,1,599 
2016,7,25,2,521 
2016,7,25,3,553 
2016,7,25,4,684 
2016,7,25,5,876 
2016,7,25,6,1075 
2016,7,25,7,1226 
2016,7,25,8,1284 
2016,7,25,9,1225 
2016,7,25,10,1055 
2016,7,25,11,811 
2016,7,25,12,550 
2016,7,25,13,333 
2016,7,25,14,208 
2016,7,25,15,205 
2016,7,25,16,329 
2016,7,25,17,551 
2016,7,25,18,827 
2016,7,25,19,1100 
2016,7,25,20,1310 
2016,7,25,21,1410 
2016,7,25,22,1381 
2016,7,25,23,1239 
2016,7,26,0,1027 
2016,7,26,1,802 
2016,7,26,2,618 
2016,7,26,3,513 
2016,7,26,4,506 
2016,7,26,5,588 
2016,7,26,6,730 
2016,7,26,7,891 
2016,7,26,8,1025 
2016,7,26,9,1092 
2016,7,26,10,1069 
2016,7,26,11,956 
2016,7,26,12,780 
2016,7,26,13,586 
2016,7,26,14,424 
2016,7,26,15,336 
2016,7,26,16,350 
2016,7,26,17,469 
2016,7,26,18,673 
2016,7,26,19,925 
2016,7,26,20,1177 
2016,7,26,21,1372 
2016,7,26,22,1465 
2016,7,26,23,1437 
2016,7,27,0,1298 
2016,7,27,1,1083 
2016,7,27,2,843 
2016,7,27,3,626 
2016,7,27,4,475 
2016,7,27,5,412 
2016,7,27,6,440 
2016,7,27,7,541 
2016,7,27,8,684 
2016,7,27,9,829 
2016,7,27,10,933 
2016,7,27,11,967 
2016,7,27,12,920 
2016,7,27,13,808 
2016,7,27,14,666 
2016,7,27,15,537 
2016,7,27,16,461 
2016,7,27,17,468 
2016,7,27,18,568 
2016,7,27,19,750 
2016,7,27,20,988 
2016,7,27,21,1234 
2016,7,27,22,1431 
2016,7,27,23,1533 
2016,7,28,0,1514 
2016,7,28,1,1376 
2016,7,28,2,1147 
2016,7,28,3,872 
2016,7,28,4,605 
2016,7,28,5,395 
2016,7,28,6,275 
2016,7,28,7,258 
2016,7,28,8,338 
2016,7,28,9,491 
2016,7,28,10,673 
2016,7,28,11,834 
2016,7,28,12,931 
2016,7,28,13,945 
2016,7,28,14,879 
2016,7,28,15,764 
2016,7,28,16,640 
2016,7,28,17,553 
2016,7,28,18,539 
2016,7,28,19,618 
2016,7,28,20,789 
2016,7,28,21,1027 
2016,7,28,22,1285 
2016,7,28,23,1500 
2016,7,29,0,1618 
2016,7,29,1,1607 
2016,7,29,2,1458 
2016,7,29,3,1196 
2016,7,29,4,869 
2016,7,29,5,542 
2016,7,29,6,273 
2016,7,29,7,108 
2016,7,29,8,70 
2016,7,29,9,159 
2016,7,29,10,348 
2016,7,29,11,585 
2016,7,29,12,807 
2016,7,29,13,960 
2016,7,29,14,1013 
2016,7,29,15,967 
2016,7,29,16,848 
2016,7,29,17,705 
2016,7,29,18,593 
2016,7,29,19,557 
2016,7,29,20,626 
2016,7,29,21,802 
2016,7,29,22,1060 
2016,7,29,23,1344 
2016,7,30,0,1584 
2016,7,30,1,1718 
2016,7,30,2,1700 
2016,7,30,3,1521 
2016,7,30,4,1207 
2016,7,30,5,820 
2016,7,30,6,434 
2016,7,30,7,122 
2016,7,30,8,-62 
2016,7,30,9,-90 
2016,7,30,10,37 
2016,7,30,11,281 
2016,7,30,12,577 
2016,7,30,13,850 
2016,7,30,14,1036 
2016,7,30,15,1100 
2016,7,30,16,1040 
2016,7,30,17,893 
2016,7,30,18,717 
2016,7,30,19,579 
2016,7,30,20,534 
2016,7,30,21,611 
2016,7,30,22,812 
2016,7,30,23,1103 
2016,7,31,0,1420 
2016,7,31,1,1682 
2016,7,31,2,1813 
2016,7,31,3,1768 
2016,7,31,4,1539 
2016,7,31,5,1164 
2016,7,31,6,720 
2016,7,31,7,292 
2016,7,31,8,-35 
2016,7,31,9,-204 
2016,7,31,10,-190 
2016,7,31,11,-6 
2016,7,31,12,299 
2016,7,31,13,645 
2016,7,31,14,947 
2016,7,31,15,1134 
2016,7,31,16,1175 
2016,7,31,17,1076 
2016,7,31,18,886 
2016,7,31,19,678 
2016,7,31,20,527 
2016,7,31,21,491 
2016,7,31,22,596 
2016,7,31,23,837 
2016,8,1,0,1168 
2016,8,1,1,1511 
2016,8,1,2,1774 
2016,8,1,3,1879 
2016,8,1,4,1784 
2016,8,1,5,1492 
2016,8,1,6,1060 
2016,8,1,7,576 
2016,8,1,8,138 
2016,8,1,9,-167 
2016,8,1,10,-287 
2016,8,1,11,-210 
2016,8,1,12,40 
2016,8,1,13,397 
2016,8,1,14,770 
2016,8,1,15,1068 
2016,8,1,16,1224 
2016,8,1,17,1215 
2016,8,1,18,1064 
2016,8,1,19,833 
2016,8,1,20,607 
2016,8,1,21,464 
2016,8,1,22,457 
2016,8,1,23,606 
2016,8,2,0,891 
2016,8,2,1,1253 
2016,8,2,2,1600 
2016,8,2,3,1836 
2016,8,2,4,1889 
2016,8,2,5,1728 
2016,8,2,6,1375 
2016,8,2,7,902 
2016,8,2,8,410 
2016,8,2,9,1 
2016,8,2,10,-246 
2016,8,2,11,-293 
2016,8,2,12,-141 
2016,8,2,13,169 
2016,8,2,14,557 
2016,8,2,15,925 
2016,8,2,16,1185 
2016,8,2,17,1282 
2016,8,2,18,1210 
2016,8,2,19,1007 
2016,8,2,20,751 
2016,8,2,21,528 
2016,8,2,22,414 
2016,8,2,23,453 
2016,8,3,0,649 
2016,8,3,1,970 
2016,8,3,2,1340 
2016,8,3,3,1661 
2016,8,3,4,1842 
2016,8,3,5,1824 
2016,8,3,6,1595 
2016,8,3,7,1197 
2016,8,3,8,715 
2016,8,3,9,256 
2016,8,3,10,-87 
2016,8,3,11,-251 
2016,8,3,12,-213 
2016,8,3,13,8 
2016,8,3,14,357 
2016,8,3,15,745 
2016,8,3,16,1074 
2016,8,3,17,1270 
2016,8,3,18,1296 
2016,8,3,19,1162 
2016,8,3,20,923 
2016,8,3,21,664 
2016,8,3,22,468 
2016,8,3,23,400 
2016,8,4,0,489 
2016,8,4,1,725 
2016,8,4,2,1058 
2016,8,4,3,1405 
2016,8,4,4,1669 
2016,8,4,5,1775 
2016,8,4,6,1683 
2016,8,4,7,1401 
2016,8,4,8,988 
2016,8,4,9,536 
2016,8,4,10,146 
2016,8,4,11,-106 
2016,8,4,12,-175 
2016,8,4,13,-57 
2016,8,4,14,214 
2016,8,4,15,572 
2016,8,4,16,926 
2016,8,4,17,1191 
2016,8,4,18,1309 
2016,8,4,19,1265 
2016,8,4,20,1086 
2016,8,4,21,835 
2016,8,4,22,596 
2016,8,4,23,445 
2016,8,5,0,428 
2016,8,5,1,560 
2016,8,5,2,813 
2016,8,5,3,1128 
2016,8,5,4,1421 
2016,8,5,5,1609 
2016,8,5,6,1636 
2016,8,5,7,1484 
2016,8,5,8,1178 
2016,8,5,9,787 
2016,8,5,10,401 
2016,8,5,11,104 
2016,8,5,12,-46 
2016,8,5,13,-26 
2016,8,5,14,152 
2016,8,5,15,444 
2016,8,5,16,778 
2016,8,5,17,1072 
2016,8,5,18,1259 
2016,8,5,19,1303 
2016,8,5,20,1205 
2016,8,5,21,1002 
2016,8,5,22,764 
2016,8,5,23,564 
2016,8,6,0,463 
2016,8,6,1,490 
2016,8,6,2,644 
2016,8,6,3,887 
2016,8,6,4,1155 
2016,8,6,5,1375 
2016,8,6,6,1483 
2016,8,6,7,1445 
2016,8,6,8,1259 
2016,8,6,9,965 
2016,8,6,10,631 
2016,8,6,11,335 
2016,8,6,12,140 
2016,8,6,13,83 
2016,8,6,14,171 
2016,8,6,15,381 
2016,8,6,16,662 
2016,8,6,17,946 
2016,8,6,18,1168 
2016,8,6,19,1280 
2016,8,6,20,1265 
2016,8,6,21,1135 
2016,8,6,22,934 
2016,8,6,23,726 
2016,8,7,0,571 
2016,8,7,1,512 
2016,8,7,2,564 
2016,8,7,3,714 
2016,8,7,4,919 
2016,8,7,5,1123 
2016,8,7,6,1267 
2016,8,7,7,1310 
2016,8,7,8,1234 
2016,8,7,9,1050 
2016,8,7,10,801 
2016,8,7,11,546 
2016,8,7,12,346 
2016,8,7,13,242 
2016,8,7,14,257 
2016,8,7,15,386 
2016,8,7,16,596 
2016,8,7,17,839 
2016,8,7,18,1062 
2016,8,7,19,1216 
2016,8,7,20,1270 
2016,8,7,21,1218 
2016,8,7,22,1079 
2016,8,7,23,897 
2016,8,8,0,725 
2016,8,8,1,607 
2016,8,8,2,571 
2016,8,8,3,623 
2016,8,8,4,744 
2016,8,8,5,895 
2016,8,8,6,1033 
2016,8,8,7,1118 
2016,8,8,8,1123 
2016,8,8,9,1042 
2016,8,8,10,891 
2016,8,8,11,707 
2016,8,8,12,537 
2016,8,8,13,421 
2016,8,8,14,386 
2016,8,8,15,444 
2016,8,8,16,581 
2016,8,8,17,766 
2016,8,8,18,962 
2016,8,8,19,1129 
2016,8,8,20,1231 
2016,8,8,21,1249 
2016,8,8,22,1184 
2016,8,8,23,1055 
2016,8,9,0,898 
2016,8,9,1,754 
2016,8,9,2,652 
2016,8,9,3,614 
2016,8,9,4,642 
2016,8,9,5,718 
2016,8,9,6,815 
2016,8,9,7,902 
2016,8,9,8,956 
2016,8,9,9,957 
2016,8,9,10,901 
2016,8,9,11,803 
2016,8,9,12,689 
2016,8,9,13,590 
2016,8,9,14,533 
2016,8,9,15,538 
2016,8,9,16,607 
2016,8,9,17,729 
2016,8,9,18,880 
2016,8,9,19,1035 
2016,8,9,20,1163 
2016,8,9,21,1237 
2016,8,9,22,1243 
2016,8,9,23,1182 
2016,8,10,0,1069 
2016,8,10,1,929 
2016,8,10,2,792 
2016,8,10,3,682 
2016,8,10,4,619 
2016,8,10,5,607 
2016,8,10,6,637 
2016,8,10,7,695 
2016,8,10,8,761 
2016,8,10,9,815 
2016,8,10,10,841 
2016,8,10,11,830 
2016,8,10,12,788 
2016,8,10,13,731 
2016,8,10,14,679 
2016,8,10,15,652 
2016,8,10,16,664 
2016,8,10,17,723 
2016,8,10,18,820 
2016,8,10,19,943 
2016,8,10,20,1074 
2016,8,10,21,1188 
2016,8,10,22,1258 
2016,8,10,23,1269 
2016,8,11,0,1218 
2016,8,11,1,1113 
2016,8,11,2,969 
2016,8,11,3,813 
2016,8,11,4,672 
2016,8,11,5,570 
2016,8,11,6,518 
2016,8,11,7,518 
2016,8,11,8,564 
2016,8,11,9,641 
2016,8,11,10,725 
2016,8,11,11,793 
2016,8,11,12,829 
2016,8,11,13,832 
2016,8,11,14,807 
2016,8,11,15,772 
2016,8,11,16,744 
2016,8,11,17,743 
2016,8,11,18,781 
2016,8,11,19,859 
2016,8,11,20,973 
2016,8,11,21,1105 
2016,8,11,22,1227 
2016,8,11,23,1309 
2016,8,12,0,1332 
2016,8,12,1,1283 
2016,8,12,2,1164 
2016,8,12,3,992 
2016,8,12,4,795 
2016,8,12,5,608 
2016,8,12,6,466 
2016,8,12,7,390 
2016,8,12,8,387 
2016,8,12,9,455 
2016,8,12,10,571 
2016,8,12,11,701 
2016,8,12,12,814 
2016,8,12,13,887 
2016,8,12,14,909 
2016,8,12,15,887 
2016,8,12,16,839 
2016,8,12,17,789 
2016,8,12,18,766 
2016,8,12,19,790 
2016,8,12,20,868 
2016,8,12,21,997 
2016,8,12,22,1152 
2016,8,12,23,1298 
2016,8,13,0,1397 
2016,8,13,1,1422 
2016,8,13,2,1355 
2016,8,13,3,1196 
2016,8,13,4,971 
2016,8,13,5,719 
2016,8,13,6,489 
2016,8,13,7,323 
2016,8,13,8,249 
2016,8,13,9,277 
2016,8,13,10,393 
2016,8,13,11,565 
2016,8,13,12,746 
2016,8,13,13,893 
2016,8,13,14,978 
2016,8,13,15,991 
2016,8,13,16,942 
2016,8,13,17,860 
2016,8,13,18,780 
2016,8,13,19,742 
2016,8,13,20,770 
2016,8,13,21,873 
2016,8,13,22,1038 
2016,8,13,23,1231 
2016,8,14,0,1405 
2016,8,14,1,1513 
2016,8,14,2,1519 
2016,8,14,3,1405 
2016,8,14,4,1183 
2016,8,14,5,891 
2016,8,14,6,586 
2016,8,14,7,327 
2016,8,14,8,165 
2016,8,14,9,126 
2016,8,14,10,213 
2016,8,14,11,397 
2016,8,14,12,628 
2016,8,14,13,848 
2016,8,14,14,1006 
2016,8,14,15,1074 
2016,8,14,16,1048 
2016,8,14,17,951 
2016,8,14,18,827 
2016,8,14,19,725 
2016,8,14,20,690 
2016,8,14,21,746 
2016,8,14,22,895 
2016,8,14,23,1112 
2016,8,15,0,1348 
2016,8,15,1,1541 
2016,8,15,2,1635 
2016,8,15,3,1593 
2016,8,15,4,1408 
2016,8,15,5,1109 
2016,8,15,6,752 
2016,8,15,7,409 
2016,8,15,8,150 
2016,8,15,9,24 
2016,8,15,10,51 
2016,8,15,11,215 
2016,8,15,12,471 
2016,8,15,13,751 
2016,8,15,14,987 
2016,8,15,15,1126 
2016,8,15,16,1146 
2016,8,15,17,1060 
2016,8,15,18,907 
2016,8,15,19,747 
2016,8,15,20,639 
2016,8,15,21,631 
2016,8,15,22,738 
2016,8,15,23,948 
2016,8,16,0,1222 
2016,8,16,1,1490 
2016,8,16,2,1680 
2016,8,16,3,1733 
2016,8,16,4,1619 
2016,8,16,5,1349 
2016,8,16,6,973 
2016,8,16,7,568 
2016,8,16,8,216 
2016,8,16,9,-9 
2016,8,16,10,-67 
2016,8,16,11,44 
2016,8,16,12,290 
2016,8,16,13,608 
2016,8,16,14,915 
2016,8,16,15,1136 
2016,8,16,16,1226 
2016,8,16,17,1176 
2016,8,16,18,1019 
2016,8,16,19,814 
2016,8,16,20,635 
2016,8,16,21,545 
2016,8,16,22,584 
2016,8,16,23,756 
2016,8,17,0,1032 
2016,8,17,1,1353 
2016,8,17,2,1633 
2016,8,17,3,1793 
2016,8,17,4,1779 
2016,8,17,5,1580 
2016,8,17,6,1227 
2016,8,17,7,792 
2016,8,17,8,368 
2016,8,17,9,44 
2016,8,17,10,-116 
2016,8,17,11,-87 
2016,8,17,12,114 
2016,8,17,13,435 
2016,8,17,14,793 
2016,8,17,15,1096 
2016,8,17,16,1272 
2016,8,17,17,1288 
2016,8,17,18,1158 
2016,8,17,19,933 
2016,8,17,20,692 
2016,8,17,21,514 
2016,8,17,22,461 
2016,8,17,23,560 
2016,8,18,0,799 
2016,8,18,1,1132 
2016,8,18,2,1478 
2016,8,18,3,1743 
2016,8,18,4,1848 
2016,8,18,5,1755 
2016,8,18,6,1473 
2016,8,18,7,1056 
2016,8,18,8,594 
2016,8,18,9,190 
2016,8,18,10,-74 
2016,8,18,11,-147 
2016,8,18,12,-25 
2016,8,18,13,259 
2016,8,18,14,632 
2016,8,18,15,1000 
2016,8,18,16,1268 
2016,8,18,17,1374 
2016,8,18,18,1306 
2016,8,18,19,1098 
2016,8,18,20,821 
2016,8,18,21,564 
2016,8,18,22,406 
2016,8,18,23,401 
2016,8,19,0,561 
2016,8,19,1,856 
2016,8,19,2,1222 
2016,8,19,3,1564 
2016,8,19,4,1787 
2016,8,19,5,1825 
2016,8,19,6,1657 
2016,8,19,7,1312 
2016,8,19,8,865 
2016,8,19,9,417 
2016,8,19,10,67 
2016,8,19,11,-114 
2016,8,19,12,-94 
2016,8,19,13,114 
2016,8,19,14,459 
2016,8,19,15,855 
2016,8,19,16,1200 
2016,8,19,17,1407 
2016,8,19,18,1433 
2016,8,19,19,1286 
2016,8,19,20,1016 
2016,8,19,21,708 
2016,8,19,22,454 
2016,8,19,23,329 
2016,8,20,0,372 
2016,8,20,1,578 
2016,8,20,2,905 
2016,8,20,3,1272 
2016,8,20,4,1582 
2016,8,20,5,1747 
2016,8,20,6,1720 
2016,8,20,7,1497 
2016,8,20,8,1125 
2016,8,20,9,689 
2016,8,20,10,293 
2016,8,20,11,22 
2016,8,20,12,-68 
2016,8,20,13,36 
2016,8,20,14,309 
2016,8,20,15,684 
2016,8,20,16,1068 
2016,8,20,17,1363 
2016,8,20,18,1500 
2016,8,20,19,1452 
2016,8,20,20,1242 
2016,8,20,21,934 
2016,8,20,22,618 
2016,8,20,23,384 
2016,8,21,0,293 
2016,8,21,1,369 
2016,8,21,2,597 
2016,8,21,3,921 
2016,8,21,4,1258 
2016,8,21,5,1516 
2016,8,21,6,1624 
2016,8,21,7,1550 
2016,8,21,8,1306 
2016,8,21,9,948 
2016,8,21,10,564 
2016,8,21,11,245 
2016,8,21,12,62 
2016,8,21,13,54 
2016,8,21,14,222 
2016,8,21,15,526 
2016,8,21,16,895 
2016,8,21,17,1239 
2016,8,21,18,1473 
2016,8,21,19,1543 
2016,8,21,20,1440 
2016,8,21,21,1194 
2016,8,21,22,875 
2016,8,21,23,572 
2016,8,22,0,362 
2016,8,22,1,293 
2016,8,22,2,379 
2016,8,22,3,596 
2016,8,22,4,885 
2016,8,22,5,1169 
2016,8,22,6,1371 
2016,8,22,7,1438 
2016,8,22,8,1349 
2016,8,22,9,1123 
2016,8,22,10,818 
2016,8,22,11,512 
2016,8,22,12,280 
2016,8,22,13,177 
2016,8,22,14,228 
2016,8,22,15,425 
2016,8,22,16,724 
2016,8,22,17,1058 
2016,8,22,18,1347 
